folder	filename	path	width	height	xmin	ymin	xmax	ymax				name
images	27686838_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27686838_aug.jpg	1096	718	0	0	824	710				Chiroptera
images	27686839_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27686839_aug.jpg	652	942	0	164	652	856				Chiroptera
images	27686840_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27686840_aug.jpg	662	959	18	156	658	798				Chiroptera
images	27686890_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27686890_aug.jpg	795	517	284	58	601	376				Chiroptera
images	27686903_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27686903_aug.jpg	2036	1775	0	0	2036	1738				Chiroptera
images	27686905_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27686905_aug.jpg	1361	1372	0	201	1361	1368				Chiroptera
images	25350543_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25350543_aug.jpg	2033	1769	234	0	2028	1750				Chiroptera
images	30150274_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/30150274_aug.jpg	578	367	0	0	402	367				Chiroptera
images	25790612_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25790612_aug.jpg	2276	3057	322	715	2106	2497				Chiroptera
images	29949079_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29949079_aug.jpg	1685	1137	0	0	1203	1137				Chiroptera
images	31322166_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31322166_aug.jpg	492	603	0	41	492	568				Chiroptera
images	31560900_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31560900_aug.jpg	1872	2671	0	0	1872	2234				Chiroptera
images	29211103_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29211103_aug.jpg	3066	2025	840	558	1900	1618				Chiroptera
images	31445696_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31445696_aug.jpg	1689	1287	0	0	1407	1287				Chiroptera
images	24980531_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24980531_aug.jpg	1008	761	51	0	940	761				Chiroptera
images	29836223_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29836223_aug.jpg	1015	758	0	0	1015	758				Chiroptera
images	25691688_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25691688_aug.jpg	179	296	0	0	179	296				Chiroptera
images	31653629_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31653629_aug.jpg	2996	1995	1003	556	1876	1430				Chiroptera
images	27798430_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798430_aug.jpg	1276	2050	0	0	1276	2050				Chiroptera
images	31464776_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31464776_aug.jpg	2115	3105	0	0	2115	2137				Chiroptera
images	24872568_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24872568_aug.jpg	4094	3135	1394	160	3967	2733				Chiroptera
images	29708510_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29708510_aug.jpg	5231	3502	1005	143	3602	2740				Chiroptera
images	25350564_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25350564_aug.jpg	2034	1517	124	0	1899	1517				Chiroptera
images	31477452_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31477452_aug.jpg	1977	2958	0	12	1977	2389				Chiroptera
images	24880875_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24880875_aug.jpg	3131	2135	389	0	2944	2135				Chiroptera
images	26858914_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/26858914_aug.jpg	551	339	20	0	428	339				Chiroptera
images	26880377_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/26880377_aug.jpg	1648	1002	844	0	1493	1002				Chiroptera
images	29708509_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29708509_aug.jpg	5033	3554	931	702	3367	3138				Chiroptera
images	24872570_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24872570_aug.jpg	4916	3247	293	0	4023	3161				Chiroptera
images	26809129_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/26809129_aug.jpg	2229	1744	0	0	2229	1744				Chiroptera
images	25797693_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25797693_aug.jpg	1607	2249	0	0	1607	2249				Chiroptera
images	26244722_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/26244722_aug.jpg	2035	1353	652	91	1806	1245				Chiroptera
images	25665537_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25665537_aug.jpg	473	321	0	0	473	321				Chiroptera
images	26807796_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/26807796_aug.jpg	476	369	84	0	468	369				Chiroptera
images	27735317_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27735317_aug.jpg	2095	2802	146	693	1869	2416				Chiroptera
images	24980532_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24980532_aug.jpg	673	1021	0	0	673	1021				Chiroptera
images	27798451_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798451_aug.jpg	3858	2573	577	0	2851	2573				Chiroptera
images	29248721_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29248721_aug.jpg	592	475	80	15	535	471				Chiroptera
images	26779186_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/26779186_aug.jpg	415	277	84	0	391	277				Chiroptera
images	25350539_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25350539_aug.jpg	2034	1520	500	66	1602	1168				Chiroptera
images	25593429_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25593429_aug.jpg	455	618	0	67	455	587				Chiroptera
images	29961062_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29961062_aug.jpg	4910	3244	0	0	3722	3244				Chiroptera
images	24872572_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24872572_aug.jpg	4904	3245	1636	0	4897	3245				Chiroptera
images	31464802_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31464802_aug.jpg	2108	3154	0	0	2108	2473				Chiroptera
images	24968522_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24968522_aug.jpg	2127	2982	989	1448	1718	2177				Chiroptera
images	29836229_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29836229_aug.jpg	997	753	383	220	719	555				Chiroptera
images	25798688_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25798688_aug.jpg	878	661	148	0	817	661				Chiroptera
images	24993447_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24993447_aug.jpg	3054	2026	403	0	2695	2026				Chiroptera
images	27798443_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798443_aug.jpg	2250	1508	387	0	1823	1361				Chiroptera
images	31679388_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31679388_aug.jpg	3654	2423	0	0	2697	2423				Chiroptera
images	25350559_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25350559_aug.jpg	2023	749	778	44	1443	710				Chiroptera
images	27760361_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27760361_aug.jpg	1144	742	175	0	1090	742				Chiroptera
images	26883682_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/26883682_aug.jpg	382	224	88	0	349	224				Chiroptera
images	28438405_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/28438405_aug.jpg	2031	1523	763	497	1240	976				Chiroptera
images	27380198_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27380198_aug.jpg	4298	2566	792	0	3744	2566				Chiroptera
images	24872571_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24872571_aug.jpg	3819	3003	213	0	3577	3003				Chiroptera
images	25632844_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25632844_aug.jpg	612	462	0	0	590	462				Chiroptera
images	24904215_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24904215_aug.jpg	1759	1157	0	0	1261	1157				Chiroptera
images	24872569_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24872569_aug.jpg	4264	3151	1518	687	3542	2710				Chiroptera
images	29836224_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29836224_aug.jpg	1003	751	186	0	832	751				Chiroptera
images	26244721_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/26244721_aug.jpg	942	471	112	0	736	471				Chiroptera
images	24923074_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24923074_aug.jpg	3863	2576	573	0	3293	2576				Chiroptera
images	31464801_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31464801_aug.jpg	2085	3150	0	0	2085	2137				Chiroptera
images	30073444_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/30073444_aug.jpg	4314	3236	0	0	3504	3236				Chiroptera
images	25350541_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/25350541_aug.jpg	2030	1519	228	0	1898	1519				Chiroptera
images	29683968_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29683968_aug.jpg	562	365	0	0	444	365				Chiroptera
images	31408612_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/31408612_aug.jpg	294	191	72	0	287	191				Chiroptera
images	29873471_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/29873471_aug.jpg	1405	2032	0	122	1405	1817				Chiroptera
images	27739142_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27739142_aug.jpg	2833	1996	660	0	2563	1996				Chiroptera
images	27753254_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27753254_aug.jpg	1248	872	460	0	1185	612				Chiroptera
images	27753255_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27753255_aug.jpg	2015	1357	0	50	2015	1219				Chiroptera
images	27756141_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27756141_aug.jpg	617	468	302	105	470	275				Chiroptera
images	27762399_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27762399_aug.jpg	1500	990	60	0	936	990				Chiroptera
images	27765789_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27765789_aug.jpg	1544	1919	157	388	1348	1579				Chiroptera
images	27768424_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27768424_aug.jpg	3002	1975	543	16	2363	1836				Chiroptera
images	27769627_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27769627_aug.jpg	1009	752	0	0	1009	752				Chiroptera
images	27798152_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798152_aug.jpg	3921	2600	736	0	3382	2579				Chiroptera
images	27798153_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798153_aug.jpg	3435	1868	0	0	3435	1868				Chiroptera
images	27798405_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798405_aug.jpg	3090	2059	471	0	2426	2059				Chiroptera
images	27798456_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798456_aug.jpg	2573	1923	328	355	1739	1767				Chiroptera
images	27798575_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27798575_aug.jpg	1697	2252	0	572	1697	2168				Chiroptera
images	27810196_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27810196_aug.jpg	1683	1252	192	167	1074	1049				Chiroptera
images	27812469_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27812469_aug.jpg	3767	2508	1205	998	1853	1646				Chiroptera
images	27812528_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27812528_aug.jpg	2581	1704	737	236	1731	1231				Chiroptera
images	27814428_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27814428_aug.jpg	725	983	0	0	713	726				Chiroptera
images	27821458_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27821458_aug.jpg	1494	985	204	0	1279	985				Chiroptera
images	27874298_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874298_aug.jpg	2036	1517	1030	326	1735	1031				Chiroptera
images	27874460_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874460_aug.jpg	599	395	174	0	519	330				Chiroptera
images	27874463_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874463_aug.jpg	481	372	0	0	362	318				Chiroptera
images	27874691_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874691_aug.jpg	1811	1350	392	0	1626	1206				Chiroptera
images	27874694_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874694_aug.jpg	1652	1533	0	0	1652	1533				Chiroptera
images	27874696_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874696_aug.jpg	1756	1941	0	7	1756	1665				Chiroptera
images	27874697_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874697_aug.jpg	1985	2029	0	0	1985	2029				Chiroptera
images	27874698_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874698_aug.jpg	1609	2034	0	0	1609	1817				Chiroptera
images	27874699_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874699_aug.jpg	1739	1544	0	0	1739	1544				Chiroptera
images	27874700_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874700_aug.jpg	2029	1811	0	0	1788	1811				Chiroptera
images	27874701_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874701_aug.jpg	2041	1448	23	0	1395	1448				Chiroptera
images	27874702_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874702_aug.jpg	1225	1211	25	38	1027	1040				Chiroptera
images	27874703_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874703_aug.jpg	1868	1251	619	146	1268	795				Chiroptera
images	27874704_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874704_aug.jpg	1864	1234	790	0	1588	1234				Chiroptera
images	27874705_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874705_aug.jpg	1574	1556	141	86	1470	1414				Chiroptera
images	27874706_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874706_aug.jpg	2036	1759	193	0	1885	1669				Chiroptera
images	27874710_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874710_aug.jpg	1618	2025	0	0	1618	2025				Chiroptera
images	27874711_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874711_aug.jpg	1352	1805	0	0	1352	1648				Chiroptera
images	27874712_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874712_aug.jpg	1348	1803	0	0	1234	1198				Chiroptera
images	27874713_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874713_aug.jpg	1810	1360	0	0	1810	1360				Chiroptera
images	27874714_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874714_aug.jpg	1293	1947	0	0	1293	1947				Chiroptera
images	27874715_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874715_aug.jpg	1838	1892	271	83	1787	1599				Chiroptera
images	27874716_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874716_aug.jpg	1917	1820	213	0	1656	1408				Chiroptera
images	27874717_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874717_aug.jpg	2037	2007	156	109	1886	1839				Chiroptera
images	27874718_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874718_aug.jpg	1970	1799	0	0	1823	1787				Chiroptera
images	27874719_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874719_aug.jpg	2035	1549	0	0	2035	1549				Chiroptera
images	27874720_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874720_aug.jpg	1814	2023	0	0	1814	2023				Chiroptera
images	27874721_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874721_aug.jpg	1872	1969	0	0	1872	1969				Chiroptera
images	27874722_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874722_aug.jpg	1504	2033	0	146	1504	1782				Chiroptera
images	27874723_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/27874723_aug.jpg	1656	2000	0	98	1656	1802				Chiroptera
