identifier	taxonID	type	format	description	accessURI	furtherInformationURL	language	UsageTerms	Owner	agentID
243b31827551bcbebf75126fffa67815	65defdb0c891341fd393af9e7bb44f01	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlamydomyxa labyrinthuloides Synonym: Penardia mutabilis.Scale bar indicates 25 µm. Sample from a pond situated in the vicinity of Lake Constance. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus C7070 CCD camera.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond situated in the vicinity of Lake Constance (Germany) Latitude: 47.734945 Longitude: 9.091097 Synonym: Penardia mutabilis.Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25 µm. Probe aus einem Teich in der Nähe des Bodensees. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Penardia-mutabilis-040-160-P9304980-BOD_NEW.jpg	http://www.protisten.de/gallery-ALL/343-Chlamydomyxa-labyrinthuloides.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
6332207365e20f1564580f5c613aa04c	65defdb0c891341fd393af9e7bb44f01	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlamydomyxa labyrinthuloides Synonym: Penardia mutabilis.Scale bar indicates 25 µm. Sample from a pond situated in the vicinity of Lake Constance. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus C7070 CCD camera.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond situated in the vicinity of Lake Constance (Germany) Latitude: 47.734945 Longitude: 9.091097 Synonym: Penardia mutabilis.Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25 µm. Probe aus einem Teich in der Nähe des Bodensees. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Penardia-mutabilis-040-160-P9304974-BOD_NEW.jpg	http://www.protisten.de/gallery-ALL/344-Chlamydomyxa-labyrinthuloides.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
30051666f341f91620c82e3504f52065	936e77897b9ac949c119362e917797b7	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorella vulgaris Endosymbiotic Chlorella spec. in a ciliate. Scale bar indicates 10 µm. Sample from Kaltenhof Bog in the north of Kiel, Germany. Sampling date 9/2018. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Kaltenhof near Kiel (Schleswig-Holstein, Germany) Latitude: 54.42102744 Longitude: 10.07686615 Endosymbiotische Chlorella spec. in einem Ciliaten. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 10 µm. Probe aus dem Kaltenhofer Moor nördlich von Kiel. Datum der Aufsammlung: 9/2018. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorella-vulgaris-040-125-2-9013010-124-MKH_NEW.jpg	http://www.protisten.de/gallery-ALL/345-Chlorella-vulgaris.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
800340d7b944428476366c3bc0be563d	3cc5904b1f22665cc845297b463cde95	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorella spec. Chlorella as symbionts in Hydra viridissima. Nucleus, cup shaped chloroplast, oil droplet. Please press the MORE button for skipping to the annotated version. Scale bar indicates 5 µm. Sample from a tropical freshwater aquarium. Sampling date 1/2023. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Chlorella als Symbionten in Hydra viridissima. Zellkern, becherförmiger Chloroplast, Öltröpfchen. Bitte drücken Sie die Schaltfläche MORE, um zur kommentierten Version zu gelangen. Der Messbalken markiert eine Länge von 5 µm. Probe aus einem Süßwasseraquarium. Datum der Aufsammlung: 1/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorella-spec-063-200-2-1157968-971-5mue-AQU_NEW.jpg	http://www.protisten.de/gallery-ALL/346-Chlorella-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
9fddcd5945fb2b485d94c45df31866e9	3cc5904b1f22665cc845297b463cde95	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorella spec. Chlorella as symbionts in Hydra viridissima. Nucleus (arrow), cup shaped chloroplast (double headed arrow), oil droplet (arrowhead). Scale bar indicates 5 µm. Sample from a tropical freshwater aquarium. Sampling date 1/2023. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Chlorella als Symbionten in Hydra viridissima. Zellkern (Pfeil), becherförmiger Chloroplast (Pfeil mit Doppelkopf), Öltröpfchen (Pfeilkopf). Der Messbalken markiert eine Länge von 5 µm. Probe aus einem Süßwasseraquarium. Datum der Aufsammlung: 1/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorella-spec-063-200-2-1157968-971-5mue-AQU-mark_NEW.jpg	http://www.protisten.de/gallery-ALL/347-Chlorella-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
17accbbc8af941edc16f7695f8c7381f	3cc5904b1f22665cc845297b463cde95	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorella spec. Chlorella as symbionts in Hydra viridissima. Nucleus, cup shaped chloroplast, oil droplet. Please press the MORE button for skipping to the annotated version. Scale bar indicates 5 µm. Sample from a tropical freshwater aquarium. Sampling date 1/2023. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Chlorella als Symbionten in Hydra viridissima. Zellkern, becherförmiger Chloroplast, Öltröpfchen. Bitte drücken Sie die Schaltfläche MORE, um zur kommentierten Version zu gelangen. Der Messbalken markiert eine Länge von 5 µm. Probe aus einem Süßwasseraquarium. Datum der Aufsammlung: 1/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorella-spec-063-200-2-1157972-976-AQU_NEW.jpg	http://www.protisten.de/gallery-ALL/348-Chlorella-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
372c61dc1683efad997a068c3624b773	3cc5904b1f22665cc845297b463cde95	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorella spec. Chlorella as symbionts in Hydra viridissima. Nucleus (arrow), cup shaped chloroplast (double headed arrow), oil droplet (arrowhead). Scale bar indicates 5 µm. Sample from a tropical freshwater aquarium. Sampling date 1/2023. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Chlorella als Symbionten in Hydra viridissima. Zellkern (Pfeil), becherförmiger Chloroplast (Pfeil mit Doppelkopf), Öltröpfchen (Pfeilkopf). Der Messbalken markiert eine Länge von 5 µm. Probe aus einem Süßwasseraquarium. Datum der Aufsammlung: 1/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorella-spec-063-200-2-1157972-976-AQU-mark_NEW.jpg	http://www.protisten.de/gallery-ALL/349-Chlorella-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
5477a77ae03180f23b609bf6eaa68424	3cc5904b1f22665cc845297b463cde95	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorella spec. Chlorella as symbionts in Hydra viridissima. Nucleus, cup shaped chloroplast, oil droplet. Please press the MORE button for skipping to the annotated version. Scale bar indicates 5 µm. Sample from a tropical freshwater aquarium. Sampling date 1/2023. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Chlorella als Symbionten in Hydra viridissima. Zellkern, becherförmiger Chloroplast, Öltröpfchen. Bitte drücken Sie die Schaltfläche MORE, um zur kommentierten Version zu gelangen. Der Messbalken markiert eine Länge von 5 µm. Probe aus einem Süßwasseraquarium. Datum der Aufsammlung: 1/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorella-spec-063-200-2-1158007-012-AQU_NEW.jpg	http://www.protisten.de/gallery-ALL/350-Chlorella-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
caa3c9ea407f63b70104cacc2c2e71fc	3cc5904b1f22665cc845297b463cde95	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorella spec. Chlorella as symbionts in Hydra viridissima. Nucleus (arrow), cup shaped chloroplast (double headed arrow), oil droplet (arrowhead). Scale bar indicates 5 µm. Sample from a tropical freshwater aquarium. Sampling date 1/2023. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Chlorella als Symbionten in Hydra viridissima. Zellkern (Pfeil), becherförmiger Chloroplast (Pfeil mit Doppelkopf), Öltröpfchen (Pfeilkopf). Der Messbalken markiert eine Länge von 5 µm. Probe aus einem Süßwasseraquarium. Datum der Aufsammlung: 1/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorella-spec-063-200-2-1158007-012-AQU-mark_NEW.jpg	http://www.protisten.de/gallery-ALL/351-Chlorella-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
e2412b0f0136a91e48daeb558d86d798	3cc5904b1f22665cc845297b463cde95	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorella spec. Chlorella as symbionts in Hydra viridissima. Nucleus, cup shaped chloroplast, oil droplet. Please press the MORE button for skipping to the annotated version. Scale bar indicates 5 µm. Sample from a tropical freshwater aquarium. Sampling date 1/2023. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Chlorella als Symbionten in Hydra viridissima. Zellkern, becherförmiger Chloroplast, Öltröpfchen. Bitte drücken Sie die Schaltfläche MORE, um zur kommentierten Version zu gelangen. Der Messbalken markiert eine Länge von 5 µm. Probe aus einem Süßwasseraquarium. Datum der Aufsammlung: 1/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorella-spec-ISO320-063-200-2-1097859-265-AQU_NEW.jpg	http://www.protisten.de/gallery-ALL/352-Chlorella-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
eb17ba8a32049865a7c7fdfe5c89ac3d	3cc5904b1f22665cc845297b463cde95	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorella spec. Chlorella as symbionts in Hydra viridissima. Nucleus (arrow), cup shaped chloroplast (double headed arrow), oil droplet (arrowhead). Scale bar indicates 5 µm. Sample from a tropical freshwater aquarium. Sampling date 1/2023. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Chlorella als Symbionten in Hydra viridissima. Zellkern (Pfeil), becherförmiger Chloroplast (Pfeil mit Doppelkopf), Öltröpfchen (Pfeilkopf). Der Messbalken markiert eine Länge von 5 µm. Probe aus einem Süßwasseraquarium. Datum der Aufsammlung: 1/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorella-spec-ISO320-063-200-2-1097859-265-AQU-mark_NEW.jpg	http://www.protisten.de/gallery-ALL/353-Chlorella-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
95dc30964e1e2cc901530b5ff8a8095b	3469b307c961189835f1972222cf867d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorococcum infusionum Scale bar indicates 10 µm. Sample from Kaltenhof Bog in the north of Kiel, Germany. Sampling date 9/2018. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Kaltenhof near Kiel (Schleswig-Holstein, Germany) Latitude: 54.42102744 Longitude: 10.07686615 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 10 µm. Probe aus dem Kaltenhofer Moor nördlich von Kiel. Datum der Aufsammlung: 9/2018. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorococcum-infusionum-040-200-2-9013076-093-MKH_NEW.jpg	http://www.protisten.de/gallery-ALL/354-Chlorococcum-infusionum.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
0d7a0f900192e4fb65530bcd40d91714	3469b307c961189835f1972222cf867d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorococcum infusionum Scale bar indicates 10 µm. Sample from Kaltenhof Bog in the north of Kiel, Germany. Sampling date 9/2018. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Kaltenhof near Kiel (Schleswig-Holstein, Germany) Latitude: 54.42102744 Longitude: 10.07686615 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 10 µm. Probe aus dem Kaltenhofer Moor nördlich von Kiel. Datum der Aufsammlung: 9/2018. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorococcum-infusionum-040-200-2-9013078-MKH_NEW.jpg	http://www.protisten.de/gallery-ALL/355-Chlorococcum-infusionum.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
5a3d4a5a6ee1eb1fe0a277d0b15eb1cb	3469b307c961189835f1972222cf867d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Chlorococcum infusionum Scale bar indicates 10 µm. Sample from Kaltenhof Bog in the north of Kiel, Germany. Sampling date 9/2018. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Kaltenhof near Kiel (Schleswig-Holstein, Germany) Latitude: 54.42102744 Longitude: 10.07686615 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 10 µm. Probe aus dem Kaltenhofer Moor nördlich von Kiel. Datum der Aufsammlung: 9/2018. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Chlorococcum-infusionum-040-200-2-9013094-095-MKH_NEW.jpg	http://www.protisten.de/gallery-ALL/356-Chlorococcum-infusionum.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
